evid,station,abs_time,grade,envelope_size,noise_rms,maxamp,snr,practical_noise_lvl,practical_snr
760815-12-M2,geo4,1976-08-15T12:51:33,A,1,0.0010320008732378483,0.0038365451619029045,3.7,0.0039026045706123114,1.0
760815-12-M2,geo3,1976-08-15T12:51:35,A,1,0.0011132016079500318,0.0039623514749109745,3.6,0.003611731342971325,1.1
760815-12-M2,geo2,1976-08-15T12:51:51,A,1,0.0009877125266939402,0.0033953292295336723,3.4,0.0033922092989087105,1.0
760815-12-M4,geo3,1976-08-15T12:53:42,C,7,0.0012347388546913862,0.006037648767232895,4.9,0.00383764854632318,1.6
760815-12-M4,geo2,1976-08-15T12:54:00,C,1,0.0012573690619319677,0.004604670684784651,3.7,0.004604670684784651,1.0
760815-12-N1,geo1,1976-08-15T12:55:23,D,1,0.0013935508904978633,0.004649043548852205,3.3,0.004963112063705921,0.9
760815-13-M1,geo4,1976-08-15T13:02:16,A,72,0.0011187245836481452,0.012295658700168133,11.0,0.0033361371606588364,3.7
760815-13-M1,geo3,1976-08-15T13:02:19,A,63,0.0011373962042853236,0.01105710119009018,9.7,0.0034027884248644114,3.2
760815-13-M1,geo2,1976-08-15T13:02:20,A,77,0.0007832329720258713,0.00949682854115963,12.1,0.00304538500495255,3.1
760815-13-M1,geo1,1976-08-15T13:02:20,A,80,0.000897761550731957,0.010010592639446259,11.2,0.0033523256424814463,3.0
760815-13-N1,geo2,1976-08-15T13:18:46,D,1,0.0008080754778347909,0.003452771110460162,4.3,0.003452771110460162,1.0
760815-13-M3,geo2,1976-08-15T13:31:34,C,1,0.0010619749082252383,0.0030425479635596275,2.9,0.003875074675306678,0.8
760815-13-M3,geo3,1976-08-15T13:31:51,C,1,0.0012334088096395135,0.004213506821542978,3.4,0.004213506821542978,1.0
760815-13-M2,geo4,1976-08-15T13:58:21,A,36,0.001048871548846364,0.009428841061890125,9.0,0.004536137450486422,2.1
760815-13-M2,geo3,1976-08-15T13:58:22,A,48,0.0008987461333163083,0.0070345099084079266,7.8,0.0033708547707647085,2.1
760815-13-M2,geo1,1976-08-15T13:58:25,A,49,0.00095828075427562,0.0060823229141533375,6.3,0.003145633265376091,1.9
760815-13-M2,geo2,1976-08-15T13:58:34,A,14,0.000930873560719192,0.005289317108690739,5.7,0.0042473142966628075,1.2
760815-14-M1,geo1,1976-08-15T14:14:55,B,1,0.0011551578063517809,0.003941817674785852,3.4,0.003941817674785852,1.0
760815-14-M1,geo3,1976-08-15T14:14:58,B,1,0.001142675057053566,0.004544050432741642,4.0,0.004544050432741642,1.0
760815-14-M1,geo2,1976-08-15T14:14:59,B,1,0.0008995314128696918,0.004478177521377802,5.0,0.0033983963076025248,1.3
760815-14-M2,geo1,1976-08-15T14:45:45,A,1,0.0008741264464333653,0.003941817674785852,4.5,0.0033524767495691776,1.2
760815-14-M2,geo2,1976-08-15T14:45:46,A,1,0.0007202401757240295,0.0034016037825495005,4.7,0.0034016037825495005,1.0
760815-14-M2,geo4,1976-08-15T14:45:50,A,1,0.0013012347044423223,0.00576388044282794,4.4,0.0054967645555734634,1.0
760815-14-M2,geo3,1976-08-15T14:45:50,A,7,0.0010478496551513672,0.005551362410187721,5.3,0.003896198235452175,1.4
760815-15-M1,geo1,1976-08-15T15:12:03,B,61,0.0006625114474445581,0.009532171301543713,14.4,0.0030022249557077885,3.2
760815-15-M1,geo4,1976-08-15T15:12:05,B,1,0.0012736839707940817,0.006677593104541302,5.2,0.004544374532997608,1.5
760815-15-M1,geo3,1976-08-15T15:12:10,B,30,0.0009474413236603141,0.0070427400059998035,7.4,0.0033427404705435038,2.1
760815-15-M2,geo4,1976-08-15T15:38:32,A,74,0.0010582807008177042,0.009248755872249603,8.7,0.004544374532997608,2.0
760815-15-M2,geo3,1976-08-15T15:38:36,A,88,0.000913736701477319,0.008257259614765644,9.0,0.0056720613501966,1.5
760815-15-M2,geo2,1976-08-15T15:38:36,A,77,0.000870286428835243,0.008949601091444492,10.3,0.005300695542246103,1.7
760815-15-M2,geo1,1976-08-15T15:38:43,A,32,0.0013068203115835786,0.008244642056524754,6.3,0.006701964419335127,1.2
760815-15-N1,geo3,1976-08-15T15:52:17,D,1,0.0011320901103317738,0.00436477642506361,3.9,0.0033427404705435038,1.3
760815-16-M1,geo1,1976-08-15T16:14:34,A,6,0.0008056270307861269,0.003994574770331383,5.0,0.0033663443755358458,1.2
760815-16-M1,geo3,1976-08-15T16:14:35,A,1,0.001093051047064364,0.0045570856891572475,4.2,0.004271750804036856,1.1
760815-16-M1,geo4,1976-08-15T16:14:36,A,1,0.001061712042428553,0.005956848617643118,5.6,0.004551498685032129,1.3
760815-16-M1,geo2,1976-08-15T16:14:38,A,1,0.0008714530267752707,0.003888198174536228,4.5,0.0034125414676964283,1.1
760815-16-M2,geo4,1976-08-15T16:22:33,A,1,0.001107531599700451,0.005781709682196379,5.2,0.004652103874832392,1.2
760815-16-M2,geo1,1976-08-15T16:22:35,A,79,0.0005304797668941319,0.004879462998360395,9.2,0.0033663443755358458,1.4
760815-16-M2,geo3,1976-08-15T16:22:36,A,15,0.0009109555394388735,0.005430849269032478,6.0,0.004359845537692308,1.2
760815-16-M2,geo2,1976-08-15T16:22:39,A,1,0.0006278571672737598,0.0035296177957206964,5.6,0.004121053498238325,0.9
760815-16-M3,geo4,1976-08-15T16:25:03,A,1,0.0012141963234171271,0.004648501519113779,3.8,0.0038886640686541796,1.2
760815-16-M3,geo2,1976-08-15T16:25:07,A,1,0.0005685975193046033,0.0036352849565446377,6.4,0.0033385546412318945,1.1
760815-16-M3,geo3,1976-08-15T16:25:07,A,1,0.0009532690164633095,0.003942913841456175,4.1,0.0034429142251610756,1.1
760815-16-M3,geo1,1976-08-15T16:25:11,A,1,0.001135277096182108,0.005522758234292269,4.9,0.004318947903811932,1.3
760815-16-M4,geo2,1976-08-15T16:30:17,C,1,0.0008717293385416269,0.003888198174536228,4.5,0.004382620565593243,0.9
760815-16-M4,geo4,1976-08-15T16:30:33,C,1,0.0014483173144981265,0.005577861797064543,3.9,0.005577861797064543,1.0
760815-16-M5,geo4,1976-08-15T16:40:41,C,1,0.0013067990075796843,0.003660244168713689,2.8,0.005417447071522474,0.7
760815-16-M5,geo3,1976-08-15T16:40:55,C,1,0.0009420296992175281,0.003619980998337269,3.8,0.0038593693170696497,0.9
760815-17-N1,geo4,1976-08-15T17:03:09,D,1,0.0012183081125840545,0.004011314827948809,3.3,0.004385265987366438,0.9
760815-17-M1,geo3,1976-08-15T17:17:59,A,1,0.001044285949319601,0.005183923523873091,5.0,0.0033543300814926624,1.5
760815-17-M1,geo4,1976-08-15T17:18:01,A,33,0.001217538258060813,0.007859923876821995,6.5,0.003955679014325142,2.0
760815-17-M1,geo2,1976-08-15T17:18:05,A,62,0.0006012619705870748,0.005303687881678343,8.8,0.0023726278450340033,2.2
760815-17-M1,geo1,1976-08-15T17:18:07,A,36,0.0009892787784337997,0.007054797373712063,7.1,0.004501996096223593,1.6
760815-17-M2,geo4,1976-08-15T17:24:05,B,1,0.0010786589700728655,0.0038443212397396564,3.6,0.0038443212397396564,1.0
760815-17-M2,geo3,1976-08-15T17:24:07,B,1,0.0010339075233787298,0.0036502284929156303,3.5,0.0033543300814926624,1.1
760815-17-M2,geo1,1976-08-15T17:24:08,B,1,0.0008629364892840385,0.003361010691151023,3.9,0.003361010691151023,1.0
760815-17-N2,geo4,1976-08-15T17:43:44,D,1,0.001094923121854663,0.005308841820806265,4.8,0.004300233907997608,1.2
760815-19-M1,geo4,1976-08-15T19:18:00,B,1,0.0012340480461716652,0.0045359437353909016,3.7,0.0046613384038209915,1.0
760815-19-M1,geo2,1976-08-15T19:18:01,B,1,0.0008191631641238928,0.003897973569110036,4.8,0.003897973569110036,1.0
760815-19-M1,geo1,1976-08-15T19:18:24,B,1,0.0012947730720043182,0.0053465585224330425,4.1,0.0053465585224330425,1.0
760815-19-M2,geo3,1976-08-15T19:55:23,B,97,0.001031338470056653,0.007159419357776642,6.9,0.0038405803497880697,1.9
760815-19-M2,geo1,1976-08-15T19:55:27,B,1,0.0011264001950621605,0.006053441669791937,5.4,0.003946558106690645,1.5
760815-19-M2,geo4,1976-08-15T19:55:31,B,73,0.0011346169048920274,0.0063026887364685535,5.6,0.005377479363232851,1.2
760815-20-M1,geo2,1976-08-15T20:29:48,A,1,0.0008321272907778621,0.0039020818658173084,4.7,0.0036610790994018316,1.1
760815-20-M1,geo1,1976-08-15T20:29:48,A,62,0.0005783750675618649,0.004278579261153936,7.4,0.00277795922011137,1.5
760815-20-M1,geo4,1976-08-15T20:29:50,A,1,0.0009998469613492489,0.0038366687949746847,3.8,0.0038366687949746847,1.0
760815-20-M1,geo3,1976-08-15T20:29:50,A,25,0.0008420456433668733,0.004716645460575819,5.6,0.0038409775588661432,1.2
760815-20-M2,geo2,1976-08-15T20:41:22,A,1,0.0007301768055185676,0.0039020818658173084,5.3,0.0030843920540064573,1.3
760815-20-M2,geo3,1976-08-15T20:41:25,A,28,0.0007687617908231914,0.005708425305783749,7.4,0.003308730898424983,1.7
760815-20-M2,geo1,1976-08-15T20:41:26,A,1,0.0009759669192135334,0.004979312885552645,5.1,0.003854846814647317,1.3
760815-20-M2,geo4,1976-08-15T20:41:26,A,1,0.0011179241118952632,0.00424889987334609,3.8,0.003336668713018298,1.3
760815-20-M3,geo3,1976-08-15T20:52:42,A,1,0.0010400819592177868,0.004211516585201025,4.0,0.003548601409420371,1.2
760815-20-M3,geo1,1976-08-15T20:52:44,A,1,0.0009063583565875888,0.005365296732634306,5.9,0.003945153206586838,1.4
760815-20-M3,geo4,1976-08-15T20:52:49,A,1,0.0011579574784263968,0.005893968511372805,5.1,0.003629254177212715,1.6
760815-20-M3,geo2,1976-08-15T20:52:50,A,74,0.0008604751201346517,0.0061020818538963795,7.1,0.003402081783860922,1.8
760815-21-M2,geo4,1976-08-15T21:24:15,B,1,0.0009513770928606391,0.005244063679128885,5.5,0.0033440636470913887,1.6
760815-21-M2,geo3,1976-08-15T21:24:23,B,1,0.0011147563345730305,0.005089642945677042,4.6,0.004656098783016205,1.1
760815-21-M2,geo2,1976-08-15T21:24:27,B,1,0.0011007793946191669,0.005291712936013937,4.8,0.003908287268131971,1.4
760815-21-M1,geo2,1976-08-15T21:41:06,B,11,0.0007739763241261244,0.005665468983352184,7.3,0.002508286852389574,2.3
760815-21-M1,geo1,1976-08-15T21:41:12,B,1,0.0011649522930383682,0.008037909865379333,6.9,0.008037909865379333,1.0
760815-21-M1,geo4,1976-08-15T21:41:14,B,1,0.0012661607470363379,0.0070440638810396194,5.6,0.0070440638810396194,1.0
760815-22-N1,geo3,1976-08-15T22:19:53,D,1,0.0012484014732763171,0.003957538399845362,3.2,0.003842461621388793,1.0
760815-22-M1,geo3,1976-08-15T22:35:03,B,1,0.0013181433314457536,0.0033424615394324064,2.5,0.004542461596429348,0.7
760815-22-M1,geo1,1976-08-15T22:35:04,B,1,0.0011941826669499278,0.004049448762089014,3.4,0.003948622848838568,1.0
760815-22-M1,geo4,1976-08-15T22:35:08,B,1,0.0012827265309169888,0.005267457105219364,4.1,0.005267457105219364,1.0
760815-22-M2,geo1,1976-08-15T22:54:05,C,124,0.0011381219374015927,0.012751377187669277,11.2,0.005004121456295252,2.5
760815-22-M2,geo2,1976-08-15T22:54:05,C,141,0.0009216335020028055,0.012915766797959805,14.0,0.004519446287304163,2.9
760816-00-M1,geo2,1976-08-16T00:50:17,A,300,0.000417477946029976,0.012214009650051594,29.3,0.003021079348400235,4.0
760816-00-M1,geo1,1976-08-16T00:50:18,A,1,0.0009447173215448856,0.006037483923137188,6.4,0.004544140305370092,1.3
760816-00-M1,geo4,1976-08-16T00:50:20,A,114,0.0009881062433123589,0.009570220485329628,9.7,0.0034702203702181578,2.8
760816-00-M1,geo3,1976-08-16T00:50:28,A,82,0.0012377121020108461,0.01230631023645401,9.9,0.006144750397652388,2.0
760816-01-M1,geo2,1976-08-16T01:10:42,B,1,0.0009949473896995187,0.004153908230364323,4.2,0.003380213165655732,1.2
760816-01-M1,geo1,1976-08-16T01:10:48,B,1,0.0010995538905262947,0.0043169111013412476,3.9,0.003956974949687719,1.1
760816-01-M1,geo3,1976-08-16T01:10:48,B,1,0.001097417320124805,0.00397430919110775,3.6,0.0038365379441529512,1.0
760816-01-M2,geo3,1976-08-16T01:17:44,A,1,0.0010366146452724934,0.003406111616641283,3.3,0.0038365379441529512,0.9
760816-01-M2,geo4,1976-08-16T01:17:52,A,1,0.0011131521314382553,0.004668793175369501,4.2,0.004531207028776407,1.0
760816-01-M2,geo2,1976-08-16T01:17:56,A,1,0.0009141323389485478,0.003919787239283323,4.3,0.00302533688955009,1.3
760816-01-M2,geo1,1976-08-16T01:18:00,A,1,0.0010056004393845797,0.00454302504658699,4.5,0.00454302504658699,1.0
760816-01-N1,geo1,1976-08-16T01:45:14,D,1,0.0010801879689097404,0.004266154486685991,3.9,0.0034569751005619764,1.2
760816-02-M1,geo4,1976-08-16T02:09:18,A,1,0.0011369195999577641,0.004622146021574736,4.1,0.004622146021574736,1.0
760816-02-M1,geo3,1976-08-16T02:09:19,A,1,0.0009451194782741368,0.004618900828063488,4.9,0.003381099086254835,1.4
760816-02-M1,geo1,1976-08-16T02:09:26,A,1,0.00105377403087914,0.003880531992763281,3.7,0.003880531992763281,1.0
760816-02-M1,geo2,1976-08-16T02:09:27,A,1,0.000915862969122827,0.0037804320454597473,4.1,0.0034085502848029137,1.1
760816-04-M3,geo2,1976-08-16T04:02:20,C,5,0.001183756859973073,0.0067672329023480415,5.7,0.005722451489418745,1.2
760816-04-M3,geo3,1976-08-16T04:02:21,C,2,0.0011633792892098427,0.006414854899048805,5.5,0.006041677203029394,1.1
760816-04-M1,geo4,1976-08-16T04:08:14,A,91,0.0011591574875637889,0.010933291167020798,9.4,0.0039667091332376,2.8
760816-04-M1,geo3,1976-08-16T04:08:15,A,110,0.0009271074086427689,0.010882869362831116,11.7,0.0031679230742156506,3.4
760816-04-M1,geo2,1976-08-16T04:08:16,A,88,0.0008825956610962749,0.010554105043411255,12.0,0.004582141991704702,2.3
760816-04-M1,geo1,1976-08-16T04:08:23,A,71,0.0012377657694742084,0.011901929043233395,9.6,0.006051244679838419,2.0
760816-04-N1,geo3,1976-08-16T04:23:34,D,1,0.0012179692275822163,0.0044996426440775394,3.7,0.004605195019394159,1.0
760816-04-M2,geo1,1976-08-16T04:29:19,B,1,0.0009157695458270609,0.0033539114519953728,3.7,0.00434592692181468,0.8
760816-04-M2,geo3,1976-08-16T04:29:25,B,1,0.0008038575178943574,0.003291255561634898,4.1,0.0030773079488426447,1.1
760816-04-M2,geo4,1976-08-16T04:29:31,B,1,0.0011216888669878244,0.004411859903484583,3.9,0.004533290863037109,1.0
760816-05-M1,geo1,1976-08-16T05:15:37,A,43,0.0011501910630613565,0.01812061481177807,15.8,0.0038482644595205784,4.7
760816-05-M1,geo4,1976-08-16T05:15:37,A,38,0.0011261425679549575,0.015528608113527298,13.8,0.004583150614053011,3.4
760816-05-M1,geo3,1976-08-16T05:15:38,A,41,0.0011568194022402167,0.019740985706448555,17.1,0.004452929832041264,4.4
760816-05-M1,geo2,1976-08-16T05:15:40,A,77,0.000714292807970196,0.009520155377686024,13.3,0.0031682804692536592,3.0
760816-05-M2,geo1,1976-08-16T05:21:52,C,1,0.0008455270435661077,0.0032976686488837004,3.9,0.0033482646103948355,1.0
760816-05-M2,geo4,1976-08-16T05:22:00,C,1,0.001065509975887835,0.0037140061613172293,3.5,0.0031745608430355787,1.2
760816-06-M1,geo1,1976-08-16T06:26:16,B,1,0.0009841311257332563,0.003839345881715417,3.9,0.003839345881715417,1.0
760816-06-M1,geo2,1976-08-16T06:26:17,B,13,0.0005353153101168573,0.0034536654129624367,6.5,0.002944663632661104,1.2
760816-06-M1,geo3,1976-08-16T06:26:19,B,1,0.0009401498828083277,0.003995564766228199,4.2,0.00332959508523345,1.2
760816-06-N1,geo3,1976-08-16T06:29:46,D,1,0.00111274397931993,0.00472478149458766,4.2,0.00332959508523345,1.4
760816-06-M2,geo1,1976-08-16T06:35:19,B,1,0.000896174693480134,0.004132081754505634,4.6,0.003332332940772176,1.2
760816-06-M2,geo4,1976-08-16T06:35:21,B,1,0.0011655521811917424,0.0033282171934843063,2.9,0.0034717826638370752,1.0
760816-06-M2,geo3,1976-08-16T06:35:25,B,1,0.0010663288412615657,0.0034704050049185753,3.3,0.0032413953449577093,1.1
760816-06-M3,geo4,1976-08-16T06:43:24,C,1,0.0011873343028128147,0.005885891150683165,5.0,0.0045282174833118916,1.3
760816-06-M3,geo1,1976-08-16T06:43:24,C,1,0.0010987495770677924,0.005392686929553747,4.9,0.004490785300731659,1.2
760816-06-M4,geo1,1976-08-16T06:56:05,C,165,0.001084983698092401,0.012861493043601513,11.9,0.004617705941200256,2.8
760816-06-M4,geo3,1976-08-16T06:56:19,C,79,0.002049289643764496,0.013668558560311794,6.7,0.00994889810681343,1.4
760816-07-M1,geo1,1976-08-16T07:09:42,A,74,0.0008105012238956988,0.02254147082567215,27.8,0.0033186946529895067,6.8
760816-07-M1,geo4,1976-08-16T07:09:44,A,43,0.001198241370730102,0.015821803361177444,13.2,0.003332441905513406,4.7
760816-07-M1,geo3,1976-08-16T07:09:46,A,92,0.0006917641148902476,0.02283759042620659,33.0,0.0032625047024339437,7.0
760816-07-M1,geo2,1976-08-16T07:09:46,A,74,0.000568574236240238,0.011020371690392494,19.4,0.0025203716941177845,4.4
760816-07-N1,geo4,1976-08-16T07:28:57,D,1,0.0010767062194645405,0.004534602165222168,4.2,0.0039451089687645435,1.1
760816-08-M1,geo1,1976-08-16T08:22:13,C,1,0.0010545094264671206,0.0043363445438444614,4.1,0.003336962079629302,1.3
760816-08-M1,geo2,1976-08-16T08:22:16,C,1,0.0009688998688943684,0.00457259314134717,4.7,0.0034283515997231007,1.3
760816-08-M2,geo1,1976-08-16T08:34:49,A,67,0.0009146531228907406,0.026260340586304665,28.7,0.003836961928755045,6.8
760816-08-M2,geo3,1976-08-16T08:34:50,A,57,0.0010862065246328712,0.022827323526144028,21.0,0.0038273215759545565,6.0
760816-08-M2,geo4,1976-08-16T08:34:51,A,47,0.0011904905550181866,0.01675301417708397,14.1,0.004099727142602205,4.1
760816-08-M2,geo2,1976-08-16T08:34:54,A,55,0.0008222279138863087,0.012521101161837578,15.2,0.00392740685492754,3.2
760816-08-M3,geo4,1976-08-16T08:38:22,A,1,0.0009964082855731249,0.005227281246334314,5.2,0.0036796939093619585,1.4
760816-08-M3,geo3,1976-08-16T08:38:24,A,1,0.000999718438833952,0.00522732175886631,5.2,0.0034726783633232117,1.5
760816-08-M3,geo1,1976-08-16T08:38:25,A,1,0.0010922130895778537,0.004990403074771166,4.6,0.0032797998283058405,1.5
760816-08-M3,geo2,1976-08-16T08:38:28,A,47,0.0005658336449414492,0.00457259314134717,8.1,0.0024725929833948612,1.8
760816-08-M4,geo2,1976-08-16T08:42:07,A,300,0.0006003898452036083,0.009472593665122986,15.8,0.0030927767511457205,3.1
760816-08-M4,geo3,1976-08-16T08:42:08,A,300,0.000711958680767566,0.01024599652737379,14.4,0.002901981817558408,3.5
760816-08-M4,geo1,1976-08-16T08:42:10,A,103,0.0009010294452309608,0.009563038125634193,10.6,0.003336962079629302,2.9
760816-08-M4,geo4,1976-08-16T08:42:11,A,95,0.0010336298728361726,0.009994962252676487,9.7,0.0040708002634346485,2.5
760816-08-N1,geo4,1976-08-16T08:45:04,D,1,0.0012392099015414715,0.004672719165682793,3.8,0.005236322525888681,0.9
760816-10-M1,geo4,1976-08-16T10:03:35,A,32,0.001240984769538045,0.015474378131330013,12.5,0.00396801857277751,3.9
760816-10-M1,geo3,1976-08-16T10:03:36,A,58,0.0008520653354935348,0.01846829615533352,21.7,0.003103853203356266,6.0
760816-10-M1,geo1,1976-08-16T10:03:37,A,51,0.0009742268593981862,0.018488606438040733,19.0,0.0033487032633274794,5.5
760816-10-M1,geo2,1976-08-16T10:03:38,A,74,0.0005772833246737719,0.011227927170693874,19.4,0.003269519656896591,3.4
760816-10-M2,geo2,1976-08-16T10:41:26,B,1,0.0011342703364789486,0.00527530163526535,4.7,0.003924698568880558,1.3
760816-10-M2,geo3,1976-08-16T10:41:27,B,1,0.0013007076922804117,0.005239216145128012,4.0,0.003960784059017897,1.3
760816-10-M2,geo4,1976-08-16T10:41:30,B,1,0.0011387550039216876,0.004282347857952118,3.8,0.00396801857277751,1.1
760816-11-M1,geo2,1976-08-16T11:10:39,B,84,0.0006289666634984314,0.005690989084541798,9.0,0.0029196033719927073,1.9
760816-11-M1,geo1,1976-08-16T11:10:40,B,1,0.0009752424084581435,0.004326886497437954,4.4,0.003692501923069358,1.2
760816-11-M1,geo4,1976-08-16T11:10:41,B,1,0.0014456914504989982,0.005848465021699667,4.0,0.004986091051250696,1.2
760816-11-N1,geo4,1976-08-16T11:40:55,D,1,0.0010636080987751484,0.003827478736639023,3.6,0.003827478736639023,1.0
760816-11-M2,geo2,1976-08-16T11:44:10,A,121,0.00046155002200976014,0.012901045382022858,28.0,0.004837529268115759,2.7
760816-11-M2,geo3,1976-08-16T11:44:12,A,59,0.0009968499653041363,0.01096570584923029,11.0,0.007265597581863403,1.5
760816-11-M2,geo4,1976-08-16T11:44:15,A,37,0.001047849771566689,0.014727478846907616,14.1,0.0067550246603786945,2.2
760816-11-M2,geo1,1976-08-16T11:44:22,A,8,0.002233918523415923,0.017042098566889763,7.6,0.017042098566889763,1.0
760816-13-M1,geo3,1976-08-16T13:07:34,B,1,0.0013389489613473415,0.004988066386431456,3.7,0.00496109202504158,1.0
760816-13-M1,geo2,1976-08-16T13:07:37,B,1,0.0010151274036616087,0.004129654262214899,4.1,0.004129654262214899,1.0
760816-13-M1,geo1,1976-08-16T13:07:42,B,1,0.0010919311316683888,0.005669573787599802,5.2,0.0047165099531412125,1.2
760816-13-M2,geo4,1976-08-16T13:14:37,A,85,0.0009223566739819944,0.016761181876063347,18.2,0.0033341271337121725,5.0
760816-13-M2,geo3,1976-08-16T13:14:38,A,52,0.000975589849986136,0.020113961771130562,20.6,0.004985470324754715,4.0
760816-13-M2,geo2,1976-08-16T13:14:39,A,112,0.0004119811928831041,0.014783159829676151,35.9,0.003032025182619691,4.9
760816-13-M2,geo1,1976-08-16T13:14:42,A,36,0.001434891251847148,0.022846678271889687,15.9,0.014853961765766144,1.5
760816-14-M1,geo2,1976-08-16T14:01:11,A,123,0.0011011578608304262,0.014813221991062164,13.5,0.007113221567124128,2.1
760816-14-M1,geo4,1976-08-16T14:01:11,A,93,0.0015018053818494081,0.014143181964755058,9.4,0.007029165048152208,2.0
760816-14-M1,geo3,1976-08-16T14:01:11,A,98,0.001413246849551797,0.01609226129949093,11.4,0.007161448709666729,2.2
760816-14-M1,geo1,1976-08-16T14:01:13,A,81,0.0016499108169227839,0.01488911360502243,9.0,0.009605522267520428,1.6
760816-14-M2,geo4,1976-08-16T14:47:56,A,51,0.0010811318643391132,0.019729165360331535,18.2,0.0034708348102867603,5.7
760816-14-M2,geo3,1976-08-16T14:47:57,A,67,0.000950082263443619,0.022838551551103592,24.0,0.003461449174210429,6.6
760816-14-M2,geo2,1976-08-16T14:47:58,A,126,0.00038094090996310115,0.012992694973945618,34.1,0.0032424419187009335,4.0
760816-14-M2,geo1,1976-08-16T14:48:01,A,52,0.0011197390267625451,0.022843271493911743,20.4,0.010943271219730377,2.1
760816-14-M3,geo3,1976-08-16T14:52:37,B,125,0.000817852676846087,0.008256770670413971,10.1,0.0036893635988235474,2.2
760816-14-M3,geo1,1976-08-16T14:52:39,B,97,0.0008603336755186319,0.008256728760898113,9.6,0.0038357756566256285,2.2
760816-14-M3,geo4,1976-08-16T14:52:43,B,69,0.0012534259585663676,0.008129165507853031,6.5,0.006269063800573349,1.3
760816-16-N2,geo4,1976-08-16T16:04:14,D,1,0.001262724050320685,0.0052373227663338184,4.1,0.00453732255846262,1.2
760816-16-N1,geo3,1976-08-16T16:16:15,D,1,0.0009704987751320004,0.0037246306892484426,3.8,0.005800073035061359,0.6
760816-16-M1,geo3,1976-08-16T16:18:07,A,53,0.001090038800612092,0.019860288128256798,18.2,0.0038397107273340225,5.2
760816-16-M1,geo4,1976-08-16T16:18:08,A,63,0.0010351818054914474,0.017827216535806656,17.2,0.0040204147808253765,4.4
760816-16-M1,geo2,1976-08-16T16:18:10,A,58,0.0008746435050852597,0.01382807083427906,15.8,0.0033805205021053553,4.1
760816-16-M1,geo1,1976-08-16T16:18:13,A,51,0.0010874427389353514,0.022846786305308342,21.0,0.0093668969348073,2.4
760816-16-M2,geo4,1976-08-16T16:48:19,C,1,0.0011145657626911998,0.0052373227663338184,4.7,0.0056976196356117725,0.9
760816-16-M2,geo2,1976-08-16T16:48:20,C,1,0.0009180243941955268,0.00341947958804667,3.7,0.0033805205021053553,1.0
760816-17-M1,geo4,1976-08-16T17:41:08,A,45,0.0012132308911532164,0.018459882587194443,15.2,0.003803018946200609,4.9
760816-17-M1,geo2,1976-08-16T17:41:09,A,154,0.0002402409736532718,0.016277531161904335,67.8,0.0024813618510961533,6.6
760816-17-M1,geo1,1976-08-16T17:41:10,A,69,0.0009196715545840561,0.026441367343068123,28.8,0.0033470606431365013,7.9
760816-17-M1,geo3,1976-08-16T17:41:11,A,61,0.0010937046026811004,0.01858477108180523,17.0,0.003333681495860219,5.6
760816-18-M2,geo3,1976-08-16T18:06:58,B,1,0.0008732279529795051,0.003636335488408804,4.2,0.0033407104201614857,1.1
760816-18-M2,geo2,1976-08-16T18:06:58,B,1,0.0007464899099431932,0.0033781433012336493,4.5,0.0031697151716798544,1.1
760816-18-M2,geo4,1976-08-16T18:07:11,B,1,0.0011338916374370456,0.003874807385727763,3.4,0.0038336270954459906,1.0
760816-18-M3,geo4,1976-08-16T18:28:43,C,1,0.001236021053045988,0.0045336270704865456,3.7,0.004665913060307503,1.0
760816-18-M3,geo3,1976-08-16T18:29:03,C,1,0.0014647156931459904,0.004627797286957502,3.2,0.005258109420537949,0.9
760816-18-M1,geo4,1976-08-16T18:52:02,A,36,0.0009202009532600641,0.010933627374470234,11.9,0.003168098395690322,3.5
760816-18-M1,geo3,1976-08-16T18:52:05,A,34,0.0008356904145330191,0.008141645230352879,9.7,0.0033416457008570433,2.4
760816-18-M1,geo2,1976-08-16T18:52:06,A,38,0.0006718563381582499,0.005793890915811062,8.6,0.002478143200278282,2.3
760816-18-M1,geo1,1976-08-16T18:52:07,A,47,0.0007159128435887396,0.011471912264823914,16.0,0.0061538442969322205,1.9
760816-19-M1,geo4,1976-08-16T19:12:29,A,54,0.0010985343251377344,0.019739095121622086,18.0,0.003808835754171014,5.2
760816-19-M1,geo2,1976-08-16T19:12:30,A,63,0.00077879085438326,0.015042586252093315,19.3,0.003419055137783289,4.4
760816-19-M1,geo1,1976-08-16T19:12:35,A,8,0.0031526582315564156,0.024578260257840157,7.8,0.024578260257840157,1.0
760816-19-M1,geo3,1976-08-16T19:12:36,A,8,0.002946204040199518,0.017986435443162918,6.1,0.017159024253487587,1.0
760816-19-M2,geo4,1976-08-16T19:18:35,A,1,0.001288656727410853,0.004721923265606165,3.7,0.004484969656914473,1.1
760816-19-M2,geo3,1976-08-16T19:18:36,A,1,0.000985065707936883,0.004540975205600262,4.6,0.004540975205600262,1.0
760816-19-M2,geo2,1976-08-16T19:18:44,A,1,0.0011379567440599203,0.005593314301222563,4.9,0.005593314301222563,1.0
760816-19-M2,geo1,1976-08-16T19:18:50,A,1,0.0011673460248857737,0.005026985891163349,4.3,0.005341431125998497,0.9
760816-19-M3,geo1,1976-08-16T19:37:14,A,25,0.0008764496305957437,0.006639158818870783,7.6,0.0033491957001388073,2.0
